ID,Text,Class
958,Ive always viewed most of the anti-slavery movement as working class whites not wanting slaves undercutting their wages and living around them. Hell Lincoln himself wanted to send them back.,1
959,"At rallys, it hard to figure out what people are chanting. Send her back should have morphed to Lock her up because sounds similar. Listen to audio. It went from 1 to 5 to 50 to 100 ppl. It doesnt happen that way. it has to be said many times to get it going.",0
960,"There is no equivocation between chants of send them back and throwing Molotovs at a propane storage tank, and pointing a gun at cops.",1
961,"Donald Trump defends rally crowd that chanted 'send her back,' calling them 'incredible patriots' - USA TODAY #Trump #NorthCarolina #aday #Facebo",0
962,"At Trump's rally the other night, the crowd chanted Send her back! about Rep. Ilhan Omar. I guess we can see why Melania",0
963,"Our far left governments (CA, NY for example) want you and me to give up our peaceful neighborhoods for immigrant neighborhoods. We're to welcome in more crime, trash, and taxes to support our 3rd world neighbors.",1
964,NO WE WON'T SEND HER BACK AND MAY THEY TAKE YOU WITH THEM,1
965,Friend All women want to do is talk your ear off. Me Yeah...I send them back to their husband when they get like that Friend Laughs Me Laughs,1
966,this is HQs fawning picture. She should be an illegal immigrant the first elected to Congress! #Squad,1
967,"My thoughts on how to respond to Trump's Send her back ploy, from this week's Mindful Resistance Newsletter",1
968,OOPS That question was meant for Queen T (are you an illegal alien?),1
969,You left out the legal immigrant part. Does not include illegal immigrants,1
970,CartoonTrump Says He Spoke Very Quickly to Stop Send Her Back Chant-Just 13 Seconds #msnbc #cnn #uppers #amjoy,0
971,"The controversial send her back crowd chant at President Donald Trumps North Carolina rally may have gotten all the headlines, but some Christians are grumbling over something most of the media...",0
972,"Nobody said that Paul. Immigration control isn't racist. Telling black US citizens to 'go home' or 'send them back' is racist. I'm not saying you're racist, I don't know.",1
973,Friendly reminder. Rejecting people of color looking to maintain home is who he is. And that practice is as old as Ameri,0
974,"If true, she entered the country illegally...and, we need to send her back.",1
975,"Any of these, if true, should send her back to Somalia, and have her citizenship revoked And dont separate her family...send them too. And she CLAIMS to love this country more than me",1
976,"This is not cute, witty, or benign. This is malignant, dangerous, violent, white supremacist hatred targeting a sitting member of Congress, a Black woman, a Muslim, Bishop Talbert Swan, a pastor and leader of the NAACP in Springfield, MA wrote.",1
977,"I agree 100% if you dont love our country leave. Love it or live it, but I think a better chant rather t",0
978,Maltese Junior Minister Backs Somali-Born US Politician After Trump Supporters Chant Send Her Back,0
979,"Hes not keeping them in there forever, its a process to release them and send them back to their homes. Its not only the children who are in there, its adults too. Which doesnt make it any better, but its thousands of people who have to go thru the process unfortunately.",1
980,"Trump waiting 13 seconds before making a sound while his frothing crowd chants his words, send her back. Trump lying about his response. is a big fat liar 24/7. Everyone knows that he is a liar. Thats what we all know. I am sure you agree.",0
981,Trump tries to distance himself from 'Send her back' chants despite silence at rally | CBC News NAZIS ON THE MARCH.,0
982,You do know its illegal to vote if youre not a legal citizen? Ive lived here for over 50 years as a LEGAL alien and would never dream of breaking the law and voting. I would consider becoming a citizen just so I can vote for though. #DeportThemAll,1
983,Send Her Back! Why Not Everyone Chanting That isEvil,0
984,"people have been calling trump a racist for 40 years, because it's true. birther, send them back, the central park 5, he has a long racist history and you know it",1
985,"Send them back! - To my fellow Jews, we must stand with because we too were told to go back. #JewsAgainstICE #IStandWithIlhanOmar #TrumpRally",1
986,"So with me wanting to start a new, I still can't help but always remember my old friends from way back in 2016, back in a real bad time for me. I really appreciate them now for all they did then, and me being relieved they're still alive and messages open, I'm gonna send them-",1
987,After #Trudeau commented on Trumps Send Them Back #-TrudeauMustGo began trending. The lovely only attribute some of it to proTrump sources but #Russia doesnt like our #GlobalMagnitskyAct we hv the #arctic + #China &amp; #Saudi hv beefs w #Canada,1
988,"A CBS News reporter asked Mike Pence whether he wanted to tell Trump supporters not to use the racist chant send her back. Pence didn't take him up on the offer. # via google Webster def of a FAKE CHRISTIAN,Youre C pence holding a ME! Sign",0
989,Criminal Alien? False Immigrant? Leach? I'm sure we can easily come up with a fitting replacement (if we have to),1
990,_ joe I have been listening to trumps NC Carolina rally and heard a single person start the the chant send her back prior to the whole crowd chanting send her back. Not once but acoulple of times.,0
991,SEND THEM BACK (home from washington) to where THEY came from ! Ilhan Omar BACK TO Minnesota Alexandria Ocasio-Cortez BACK TO New York Rashida Tlaib BACK TO Michigan Ayanna Pressley BACK TO Massachusetts ---------------&lt;&gt;--------------,1
992,"Always been a witch hunt against Trump when he came in office. Mind you, he was voted by the people to represent us to do what the past President failed. Build the wall, make America great and send them back if the 4 can't roll with the big dogs.",1
993,No. I'd rather see them deport every illegal alien regardless of their criminal record.,1
994,What are you going to do after that? Send them back?,1
995,illegal immigrant children are being cared for better than our American children living homeless in the streets. This is anarchy by Progressive priests whose ideology is NOT fully with the true teachings of the Catholic Church To all who say they are crying stop tweeting &amp; help,1
996,. tells The president wasn't pleased about [the send her back chants]. Neither was I. Listen to the full,0
997,"Another illegal immigrant murders a mother and her two kids. This is who the Democrats support and coddle, while they plunde",1
998,"I agree. But its not helpful to encourage them to continue to attempt illegal entries. Which is exactly what many on the left are actively doing. This strategy results in more death, anguish, family separations. We need to treat humane but send back when they do come.",1
999,"Omar vows to push back at POTUS...Really! What can an illegal immigrant who committed fraud on US say or do that even matters? Seriously? No matter if you're POTUS, or ordinary citizen, okay to dis her, she deserves it. She doesn't command respect whatsoever. She's meaningless!",1
