ID,score_tag,agreement,subjectivity,confidence,irony,Happy,Fear,Sad,Bored,Angry,Excited,Class
1097,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0635981118,0.1753970543,0.193079125,0.1129887136,0.3785544314,0.0763825639,1
1098,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.1914129798,0.120051169,0.1017752786,0.1201608771,0.2335883276,0.2330113679,0
1099,NEU,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.0407986268,0.2194332513,0.2155889106,0.1595089738,0.2406563763,0.1240138612,0
1100,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.1179025233,0.1995422802,0.1769857718,0.0406081775,0.3890220306,0.0759392166,1
1101,P+,AGREEMENT,SUBJECTIVE,90,NONIRONIC,0.0297116343,0.1266054951,0.1166104317,0.1472859415,0.5441367434,0.035649754,0
1102,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.3635667921,0.2072914564,0.1193696554,0.0276021848,0.0849745424,0.1971953689,1
1103,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.265000343,0.1485375204,0.1484571943,0.0399432984,0.1801946801,0.2178669639,1
1104,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0998313435,0.1751352011,0.222330658,0.1308826409,0.2553770491,0.1164431074,0
1105,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.0800982193,0.1521958693,0.1745577898,0.0610023768,0.4298522049,0.1022935398,1
1106,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.1758128353,0.1456484744,0.1319197445,0.1856221205,0.2319738793,0.129022946,0
1107,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.3573765002,0.079052194,0.0249225566,0.0157685462,0.1483841029,0.3744961002,1
1108,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.0071252849,0.1146668677,0.2188959007,0.0726197664,0.5668988569,0.0197933234,1
1109,NEU,DISAGREEMENT,OBJECTIVE,83,NONIRONIC,0.123812845,0.091925356,0.2569235876,0.0198906828,0.3996781422,0.1077693865,1
1110,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.0947014689,0.1553712113,0.178743732,0.1321118194,0.3055065442,0.1335652242,1
1111,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.249788641,0.074408248,0.0594324419,0.1982292691,0.3284052521,0.0897361479,1
1112,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.4277882226,0.0480072664,0.0372451522,0.0216040412,0.1860104963,0.2793448213,0
1113,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.0555634662,0.1363911211,0.2227051922,0.0177411534,0.4729357516,0.0946633154,0
1114,NEU,DISAGREEMENT,OBJECTIVE,84,NONIRONIC,0.0224854088,0.0913247274,0.1853577398,0.117074013,0.5503546563,0.0334034548,1
1115,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.0939982957,0.1674478889,0.1402358545,0.2256300626,0.2793861698,0.0933017286,1
1116,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1209040046,0.2756667147,0.1231992393,0.0428026678,0.1646494435,0.2727779301,1
1117,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.0328891145,0.1624429055,0.24447711,0.0766590325,0.4219525316,0.0615793058,1
1118,P,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.0605806824,0.088794274,0.0986728261,0.1232314847,0.5874556225,0.0412651102,1
1119,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.050832577,0.1943245742,0.2964219543,0.2166109538,0.1807188547,0.061091086,1
1120,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.0696708777,0.1254019121,0.7098971031,0.0067517279,0.0663337152,0.0219446639,0
1121,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0763975772,0.1961419765,0.1413394403,0.1071206593,0.3173993832,0.1616009635,0
1122,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.1507924343,0.1765868165,0.1817271886,0.0649843692,0.2875893462,0.1383198453,1
1123,P,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.1306429205,0.081377755,0.038402876,0.0268301014,0.231848157,0.4908981901,0
1124,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1445824756,0.1975358476,0.1788034378,0.1252803086,0.2025938232,0.1512041072,0
1125,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.0692472739,0.2088826705,0.1927806404,0.0437959482,0.3686840682,0.1166093988,0
1126,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1583020813,0.2151810334,0.1437002458,0.0718962791,0.2005216011,0.2103987593,0
1127,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.203452653,0.1560261188,0.2799800163,0.0,0.1455347984,0.2150064136,1
1128,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1005655289,0.1410808609,0.1718701161,0.0259510357,0.4228325026,0.1376999559,1
1129,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.0488302381,0.175961827,0.1525114735,0.0407363285,0.5074140919,0.0745460409,1
1130,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.2161974211,0.1653927071,0.1053394086,0.0453222848,0.1768811317,0.2908670468,1
1131,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0206881837,0.1273210232,0.2556123163,0.1540959064,0.3990415485,0.0432410219,0
1132,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.0834031788,0.0787336069,0.0872055172,0.2239432369,0.4463414954,0.0803729648,0
1133,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0208434628,0.3262707783,0.3703898258,0.0671300335,0.1164543544,0.0989115452,1
1134,N,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.0457396759,0.2446794648,0.1785262505,0.1613302554,0.2611536961,0.1085706573,0
1135,N,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.0355780244,0.0582367257,0.0651854332,0.0814355495,0.6748225232,0.084741744,0
1136,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.0820683419,0.2265905211,0.2726897348,0.0972104102,0.1841307733,0.1373102186,0
1137,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.0183514693,0.1109024044,0.2003437316,0.1881996916,0.4536094374,0.0285932657,0
1138,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.0977786763,0.1289520645,0.1217103751,0.0529837812,0.5140750927,0.0845000102,1
1139,P,AGREEMENT,SUBJECTIVE,97,NONIRONIC,0.0668178432,0.3088969267,0.1124160333,0.2170054618,0.1549897768,0.1398739582,1
1140,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.2303149134,0.1120349263,0.1791869065,0.1019423535,0.2843910219,0.0921298783,0
1141,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.0730094016,0.2551793113,0.1460704064,0.2021739295,0.1223687975,0.2011981537,0
1142,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1394374441,0.2487869625,0.3453940529,0.0381017223,0.0897300986,0.1385497196,0
1143,P,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.0305001225,0.088609302,0.067275373,0.0313736816,0.7443275234,0.0379139975,1
1144,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.081203172,0.2035020374,0.2176369155,0.0466105199,0.3124493067,0.1385980485,1
1145,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.023930872,0.2165391819,0.2199127278,0.2633352485,0.2148229841,0.0614589858,1
1146,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.1243916261,0.145115841,0.174208226,0.1120253319,0.3243759163,0.1198830587,0
1147,N,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.0318632391,0.1419742557,0.110807062,0.0392538674,0.5952979168,0.0808036589,1
1148,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.127731384,0.263227518,0.1123582957,0.0540451488,0.156463403,0.2861742505,0
1149,N,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.0257509301,0.1236777952,0.2199293929,0.1520445735,0.4275747539,0.0510225544,1
1150,P,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.0529928351,0.175971059,0.3483739556,0.0416004959,0.3205182249,0.0605434295,1
1151,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.2071473023,0.2240047362,0.1189967165,0.0335726249,0.1496516847,0.2666269354,0
1152,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.1957406772,0.0729673618,0.0760649012,0.0257530543,0.4378867753,0.1915872303,1
1153,P,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.0252187598,0.122206134,0.1062728357,0.0966429261,0.6250751933,0.024584151,1
1154,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0508040938,0.4140484369,0.2032822042,0.078174028,0.1146521317,0.1390391053,1
1155,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.167885322,0.2089598268,0.1348566844,0.1701737294,0.1150571435,0.203067294,0
1156,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.0542458946,0.1283128623,0.2750126681,0.0736570273,0.4059947936,0.062776754,0
1157,P,DISAGREEMENT,OBJECTIVE,86,NONIRONIC,0.1397754807,0.1648971445,0.1416374898,0.0761296447,0.2702684669,0.2072917733,0
1158,P,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.1757244014,0.1565464033,0.1050782751,0.194814629,0.2150722812,0.1527640101,1
1159,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1006695198,0.1621567361,0.0993446329,0.0390439611,0.4274412596,0.1713438906,0
1160,P,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.0905439386,0.1752026232,0.190055278,0.2130450122,0.2149914164,0.1161617316,1
1161,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0939331263,0.2494701989,0.2068181845,0.0477305318,0.2666595479,0.1353884107,1
1162,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.2607483905,0.1985173065,0.1318969271,0.071573534,0.1528921901,0.1843716519,0
1163,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1359340673,0.4934694809,0.1627335442,0.0171970916,0.0606785053,0.1299873106,1
1164,N,DISAGREEMENT,OBJECTIVE,92,NONIRONIC,0.0884675319,0.1493664756,0.1501343565,0.0501696973,0.3778585429,0.1840033959,1
1165,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.1285203225,0.1851756714,0.1739960478,0.09156609,0.2509941739,0.1697476945,0
1166,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.2536032299,0.179033628,0.1053748996,0.2045732483,0.1331382908,0.1242767033,1
1167,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1359901573,0.0916513598,0.1175504386,0.0781044931,0.4413186149,0.1353849363,1
1168,NEU,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.0570258198,0.1556839672,0.2159707855,0.148028635,0.3337280707,0.0895627217,0
1169,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.0596127376,0.0873272909,0.1376102529,0.1186473563,0.51532956,0.0814728023,0
1170,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0391024037,0.2373424195,0.2227350937,0.0231343981,0.4189708454,0.0587148397,1
1171,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1393482076,0.1073693229,0.029019164,0.0,0.1984561775,0.5258071279,1
1172,N+,AGREEMENT,OBJECTIVE,90,NONIRONIC,0.1894110959,0.2701856059,0.1365382101,0.0720558715,0.1318992635,0.1999099532,1
1173,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1270691622,0.2005939394,0.1018083957,0.1395841202,0.2130833362,0.2178610464,0
1174,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0854501144,0.2447384371,0.1664266174,0.2033915734,0.1568936596,0.1430995981,0
1175,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.1240489663,0.2109147406,0.1109761274,0.0521992958,0.1977759637,0.3040849064,1
1176,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0794854147,0.2250895742,0.1758181963,0.1790848393,0.1453911423,0.1951308332,0
1177,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0470179154,0.2861778266,0.2531244678,0.0833758906,0.2132030206,0.117100879,0
1178,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.1250027697,0.2685497017,0.2059961332,0.0761742722,0.2093850084,0.1148921148,1
1179,NEU,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0769914503,0.1978148298,0.1759728419,0.13647826,0.3141080363,0.0986345817,0
1180,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.1976483487,0.1296697686,0.1568720134,0.0878321857,0.2625004526,0.165477231,0
1181,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.0970934658,0.2424990021,0.2375432575,0.0501793552,0.2444097902,0.1282751293,0
1182,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.0290028856,0.2297581318,0.2567749372,0.045443325,0.3950527919,0.0439679286,0
1183,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1071414095,0.100939494,0.1288827993,0.1535937248,0.3997358001,0.1097067722,1
1184,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.0738308431,0.2306843735,0.1455233369,0.1632953837,0.2013112827,0.18535478,1
1185,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.2399343116,0.2346934892,0.0907823303,0.0,0.1443144442,0.2902754246,1
1186,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1161849683,0.1589394502,0.0699549135,0.0588524711,0.3746334795,0.2214347174,1
1187,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0575297002,0.1978108815,0.1280094478,0.0668661927,0.4367896984,0.1129940794,0
1188,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.0792293938,0.2012863807,0.1535494626,0.1402078961,0.2184095065,0.2073173604,0
1189,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1547054992,0.1622647674,0.1256783299,0.0728309223,0.2803591231,0.2041613581,0
1190,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.321187328,0.1597353034,0.0588657038,0.0260361696,0.083892046,0.3502834492,1
1191,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.0916432186,0.1585530192,0.1822610354,0.2012390571,0.2558947273,0.1104089424,0
1192,N,DISAGREEMENT,OBJECTIVE,84,NONIRONIC,0.0838041211,0.0949179626,0.093156711,0.1425763031,0.5116677721,0.0738771301,1
1193,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.0401236184,0.1496732429,0.2005066902,0.1240892499,0.43986127,0.0457459284,1
1194,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.2514316273,0.1609972892,0.0792835706,0.0,0.2183636221,0.2899238908,1
1195,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.0749016369,0.1239061282,0.1747805417,0.2615943852,0.2727633274,0.0920539805,0
1196,N+,AGREEMENT,SUBJECTIVE,90,NONIRONIC,0.0303495182,0.2899711359,0.1255656313,0.0075070406,0.503917624,0.04268905,1
1197,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.0864503669,0.1711521613,0.1666273071,0.1048092979,0.3946642492,0.0762966176,0
1198,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.0964948099,0.1829756006,0.2440520609,0.1067330044,0.2700085204,0.0997360038,1
1199,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.029118102,0.137203404,0.2473507514,0.1891671817,0.3515267854,0.0456337755,1
1200,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.2155602742,0.1310518827,0.0958662143,0.0957889943,0.2028061653,0.2589264693,1
